GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC03_EST_VC41,HC03_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43,HC01_EST_VC44,HC01_MOE_VC44,HC02_EST_VC44,HC02_MOE_VC44,HC03_EST_VC44,HC03_MOE_VC44,HC01_EST_VC47,HC01_MOE_VC47,HC02_EST_VC47,HC02_MOE_VC47,HC03_EST_VC47,HC03_MOE_VC47,HC01_EST_VC48,HC01_MOE_VC48,HC02_EST_VC48,HC02_MOE_VC48,HC03_EST_VC48,HC03_MOE_VC48,HC01_EST_VC49,HC01_MOE_VC49,HC02_EST_VC49,HC02_MOE_VC49,HC03_EST_VC49,HC03_MOE_VC49,HC01_EST_VC50,HC01_MOE_VC50,HC02_EST_VC50,HC02_MOE_VC50,HC03_EST_VC50,HC03_MOE_VC50,HC01_EST_VC51,HC01_MOE_VC51,HC02_EST_VC51,HC02_MOE_VC51,HC03_EST_VC51,HC03_MOE_VC51,HC01_EST_VC52,HC01_MOE_VC52,HC02_EST_VC52,HC02_MOE_VC52,HC03_EST_VC52,HC03_MOE_VC52,HC01_EST_VC53,HC01_MOE_VC53,HC02_EST_VC53,HC02_MOE_VC53,HC03_EST_VC53,HC03_MOE_VC53
8600000US42635,42635,ZCTA5 42635,1268,226,1268,226,19905,4087,1268,226,100.0,2.3,19905,4087,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,1268,226,100.0,2.3,19905,4087,100,79,7.9,6.0,-,**,303,145,23.9,9.7,-,**,556,146,43.8,10.1,20700,7390,309,114,24.4,8.5,19345,15356,924,209,924,209,26176,19048,258,132,27.9,12.4,45000,35957,666,180,72.1,12.4,21875,17253,670,170,72.5,11.6,41833,25909,168,112,18.2,11.4,53333,42748,141,98,15.3,9.7,-,**,90,87,9.7,9.0,-,**,113,85,12.2,8.6,-,**,0,11,0.0,3.2,-,**,(X),(X),(X),(X),18489,7938,(X),(X),(X),(X),48125,14569,(X),(X),(X),(X),52833,28758,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,366,159,39.6,14.9,13571,4121,390,167,42.2,14.7,47931,35495,168,91,18.2,9.7,67679,54013,0,11,0.0,3.2,-,**,344,149,344,149,11026,4146,64,75,18.6,19.4,-,**,64,75,18.6,19.4,-,**,0,11,0.0,8.3,-,**,280,130,81.4,19.4,9574,2410,234,123,68.0,20.5,8963,1780,46,47,13.4,13.6,-,**
8600000US42638,42638,ZCTA5 42638,21,37,21,37,-,**,21,37,100.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,21,37,100.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,21,37,100.0,62.2,-,**,0,11,0.0,62.2,-,**,21,37,21,37,-,**,21,37,100.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,21,37,100.0,62.2,-,**,21,37,100.0,62.2,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,21,37,100.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0.0,62.2,-,**,0,11,0,11,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**,0,11,-,**,-,**
8600000US42642,42642,ZCTA5 42642,5162,257,5162,257,34250,2832,4963,239,96.1,1.6,35007,2872,0,18,0.0,0.6,-,**,0,18,0.0,0.6,-,**,7,8,0.1,0.2,-,**,49,59,0.9,1.1,-,**,102,58,2.0,1.1,19096,8948,41,38,0.8,0.7,21205,767,150,65,2.9,1.2,-,**,4921,244,95.3,1.7,35007,2830,185,67,3.6,1.3,28403,5171,1365,185,26.4,3.0,45932,9151,2223,189,43.1,3.3,34688,4175,1389,136,26.9,2.5,26168,6495,3386,293,3386,293,42091,3911,1307,195,38.6,4.2,43515,5397,2079,214,61.4,4.2,40828,4027,2330,244,68.8,5.7,51728,5171,764,145,22.6,3.9,64196,15663,673,178,19.9,4.8,19487,4004,357,125,10.5,3.4,12138,6990,383,140,11.3,3.8,29488,11725,186,97,5.5,2.8,20658,13967,(X),(X),(X),(X),38039,4006,(X),(X),(X),(X),41333,12032,(X),(X),(X),(X),56250,18185,(X),(X),(X),(X),64185,53123,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,944,180,27.9,4.6,21283,2088,1052,211,31.1,5.3,33030,5035,1135,177,33.5,4.8,60742,7923,255,85,7.5,2.4,91544,35558,1776,263,1776,263,18568,3621,963,226,54.2,8.5,17123,4054,886,211,49.9,8.2,15893,4817,77,54,4.3,2.9,-,**,813,173,45.8,8.5,20610,7801,669,164,37.7,7.7,16683,5609,144,79,8.1,4.6,35667,16222
8600000US42647,42647,ZCTA5 42647,1427,199,1427,199,21761,6682,1427,199,100.0,2.1,21761,6682,0,11,0.0,2.1,-,**,0,11,0.0,2.1,-,**,0,11,0.0,2.1,-,**,0,11,0.0,2.1,-,**,0,11,0.0,2.1,-,**,0,11,0.0,2.1,-,**,0,11,0.0,2.1,-,**,1427,199,100.0,2.1,21761,6682,38,57,2.7,4.0,-,**,307,141,21.5,8.6,41438,24619,636,119,44.6,8.2,18971,7355,446,132,31.3,8.1,18438,2656,1046,211,1046,211,28276,6679,396,145,37.9,10.7,37159,20508,650,156,62.1,10.7,22917,5137,808,182,77.2,10.6,31825,5190,348,143,33.3,10.8,50058,27803,157,99,15.0,8.7,23125,9564,40,36,3.8,3.5,-,**,81,63,7.7,5.8,-,**,8,14,0.8,1.4,-,**,(X),(X),(X),(X),19448,3922,(X),(X),(X),(X),36172,30599,(X),(X),(X),(X),35114,19202,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,414,124,39.6,10.5,17905,2018,304,120,29.1,9.5,35174,5863,234,111,22.4,9.8,51453,31381,94,89,9.0,8.1,-,**,381,127,381,127,11769,3571,169,91,44.4,19.4,15281,9639,169,91,44.4,19.4,15281,9639,0,11,0.0,7.6,-,**,212,104,55.6,19.4,11514,2608,212,104,55.6,19.4,11514,2608,0,11,0.0,7.6,-,**
8600000US42649,42649,ZCTA5 42649,1040,225,1040,225,19196,6695,1028,223,98.8,2.4,18661,6614,0,11,0.0,2.8,-,**,0,11,0.0,2.8,-,**,0,11,0.0,2.8,-,**,0,11,0.0,2.8,-,**,0,11,0.0,2.8,-,**,12,26,1.2,2.4,-,**,0,11,0.0,2.8,-,**,1028,223,98.8,2.4,18661,6614,108,104,10.4,9.4,-,**,363,168,34.9,13.3,-,**,338,107,32.5,9.8,25446,7996,231,97,22.2,8.3,17902,10827,760,218,760,218,21103,17107,417,186,54.9,15.5,-,**,343,131,45.1,15.5,27813,18366,543,189,71.4,14.5,34393,11757,286,159,37.6,16.2,45764,30495,90,80,11.8,9.7,11919,2101,78,78,10.3,9.6,-,**,127,106,16.7,13.3,-,**,53,81,7.0,10.7,-,**,(X),(X),(X),(X),15882,6554,(X),(X),(X),(X),37667,19839,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,240,132,31.6,15.4,-,**,301,154,39.6,16.4,16194,6484,219,123,28.8,14.6,58244,7531,0,11,0.0,3.9,-,**,280,119,280,119,-,**,48,44,17.1,15.3,-,**,48,44,17.1,15.3,-,**,0,11,0.0,10.2,-,**,232,112,82.9,15.3,20000,12920,208,110,74.3,18.7,17857,13159,24,29,8.6,10.7,-,**
8600000US42653,42653,ZCTA5 42653,1868,255,1868,255,14977,3183,1817,233,97.3,5.0,15250,2887,0,11,0.0,1.6,-,**,8,19,0.4,1.0,-,**,43,91,2.3,4.7,-,**,0,11,0.0,1.6,-,**,0,11,0.0,1.6,-,**,0,11,0.0,1.6,-,**,0,11,0.0,1.6,-,**,1817,233,97.3,5.0,15250,2887,66,59,3.5,3.0,-,**,462,193,24.7,8.9,10972,8415,947,173,50.7,7.5,17886,7570,393,116,21.0,6.4,15988,1550,1302,234,1302,234,16688,6222,348,138,26.7,9.3,7866,6703,954,200,73.3,9.3,18643,8992,847,195,65.1,10.6,27292,8815,197,94,15.1,7.0,-,**,367,154,28.2,10.4,6657,3613,99,88,7.6,6.6,6660,2061,88,51,6.8,3.7,-,**,52,32,4.0,2.3,"2,500-",***,(X),(X),(X),(X),16007,10362,(X),(X),(X),(X),-,**,(X),(X),(X),(X),18286,13827,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,579,162,44.5,10.6,7233,3286,359,140,27.6,9.9,33750,15793,364,175,28.0,11.8,27821,7089,0,11,0.0,2.3,-,**,566,186,566,186,10479,5713,329,112,58.1,19.3,9090,2721,329,112,58.1,19.3,9090,2721,0,11,0.0,5.2,-,**,237,161,41.9,19.3,15302,7498,237,161,41.9,19.3,15302,7498,0,11,0.0,5.2,-,**
8600000US42701,42701,ZCTA5 42701,20074,538,20074,538,56078,4208,16996,483,84.7,1.4,55659,4906,1783,268,8.9,1.2,57052,8214,82,51,0.4,0.2,-,**,429,103,2.1,0.5,55347,40192,48,29,0.2,0.1,-,**,220,142,1.1,0.7,-,**,516,146,2.6,0.7,57955,37611,726,202,3.6,1.0,-,**,16567,501,82.5,1.4,55952,4655,964,237,4.8,1.2,30253,4695,6326,399,31.5,1.8,59806,11156,8125,422,40.5,1.8,67589,7128,4659,269,23.2,1.3,35620,4028,12895,540,12895,540,72599,3288,5898,403,45.7,2.8,70549,6981,6997,496,54.3,2.8,74806,4279,9662,436,74.9,2.7,82859,4697,4053,348,31.4,2.8,87907,6692,2130,316,16.5,2.2,36000,6796,1210,225,9.4,1.6,26393,7929,1103,271,8.6,2.0,35133,14133,635,190,4.9,1.5,35458,18817,(X),(X),(X),(X),63840,3899,(X),(X),(X),(X),72473,10876,(X),(X),(X),(X),85634,13883,(X),(X),(X),(X),93704,25636,(X),(X),(X),(X),88638,5391,(X),(X),(X),(X),83846,47105,1698,275,13.2,2.1,38426,3442,4029,391,31.2,2.9,47220,9639,5710,465,44.3,3.1,86895,6762,1458,279,11.3,2.0,109244,14246,7179,550,7179,550,30476,3190,4084,420,56.9,4.1,24408,2655,3656,399,50.9,4.2,22544,3488,428,178,6.0,2.4,39853,28791,3095,388,43.1,4.1,41462,4884,2503,350,34.9,4.3,39178,5654,592,177,8.2,2.2,66042,26772
8600000US42712,42712,ZCTA5 42712,563,125,563,125,41469,6327,563,125,100.0,5.2,41469,6327,0,11,0.0,5.2,-,**,0,11,0.0,5.2,-,**,0,11,0.0,5.2,-,**,0,11,0.0,5.2,-,**,0,11,0.0,5.2,-,**,0,11,0.0,5.2,-,**,0,11,0.0,5.2,-,**,563,125,100.0,5.2,41469,6327,28,35,5.0,6.2,-,**,144,70,25.6,10.6,38750,33407,221,81,39.3,11.8,39107,15963,170,70,30.2,10.6,57750,6871,433,104,433,104,42552,8128,87,45,20.1,10.1,-,**,346,98,79.9,10.1,47833,17603,287,83,66.3,15.1,58393,26581,46,39,10.6,9.1,41087,11894,24,24,5.5,5.0,39286,17710,7,13,1.6,3.1,-,**,122,74,28.2,14.8,-,**,34,41,7.9,9.6,-,**,(X),(X),(X),(X),31094,28867,(X),(X),(X),(X),95643,51882,(X),(X),(X),(X),40924,2145,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,88,59,20.3,12.2,12750,12721,197,74,45.5,15.4,40972,22373,100,48,23.1,9.9,58750,39428,48,53,11.1,11.8,-,**,130,62,130,62,37875,18268,46,40,35.4,32.0,-,**,37,38,28.5,30.7,-,**,9,13,6.9,9.7,-,**,84,65,64.6,32.0,39000,34769,84,65,64.6,32.0,39000,34769,0,11,0.0,20.4,-,**
8600000US42713,42713,ZCTA5 42713,648,98,648,98,36250,10565,574,96,88.6,5.2,38409,8661,40,27,6.2,4.1,22955,9535,28,16,4.3,2.4,-,**,0,11,0.0,4.5,-,**,0,11,0.0,4.5,-,**,0,11,0.0,4.5,-,**,6,10,0.9,1.6,-,**,15,18,2.3,2.8,-,**,565,98,87.2,5.5,38068,8670,24,25,3.7,3.7,78462,37202,148,73,22.8,10.1,37143,11062,240,67,37.0,8.5,44833,37024,236,58,36.4,9.4,28056,14189,388,79,388,79,48942,14731,143,51,36.9,11.0,38641,13507,245,65,63.1,11.0,60156,25167,341,71,87.9,6.8,52404,21896,116,49,29.9,11.1,50192,25101,47,29,12.1,6.8,30313,7831,27,22,7.0,5.6,22813,17877,0,11,0.0,7.4,-,**,0,11,0.0,7.4,-,**,(X),(X),(X),(X),49583,25764,(X),(X),(X),(X),48438,25711,(X),(X),(X),(X),-,**,(X),(X),(X),(X),51125,35693,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,101,49,26.0,11.3,17688,3462,124,49,32.0,10.4,38913,10216,102,44,26.3,10.4,79500,36412,61,30,15.7,7.3,137375,32387,260,74,260,74,20481,6977,105,43,40.4,14.4,9639,1655,105,43,40.4,14.4,9639,1655,0,11,0.0,10.9,-,**,155,62,59.6,14.4,29250,20136,136,57,52.3,14.0,28667,15098,19,20,7.3,7.6,65972,46933
8600000US42715,42715,ZCTA5 42715,127,55,127,55,-,**,127,55,100.0,20.9,-,**,0,11,0.0,20.9,-,**,0,11,0.0,20.9,-,**,0,11,0.0,20.9,-,**,0,11,0.0,20.9,-,**,0,11,0.0,20.9,-,**,0,11,0.0,20.9,-,**,0,11,0.0,20.9,-,**,127,55,100.0,20.9,-,**,0,11,0.0,20.9,-,**,13,14,10.2,11.3,-,**,76,50,59.8,25.9,-,**,38,32,29.9,24.2,-,**,89,41,89,41,-,**,0,11,0.0,27.9,-,**,89,41,100.0,27.9,-,**,66,32,74.2,32.5,49000,38601,0,11,0.0,27.9,-,**,0,11,0.0,27.9,-,**,0,11,0.0,27.9,-,**,23,33,25.8,32.5,-,**,0,11,0.0,27.9,-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,41,32,46.1,26.2,-,**,19,17,21.3,19.2,-,**,13,15,14.6,16.5,-,**,16,17,18.0,19.8,-,**,38,49,38,49,-,**,38,49,100.0,46.2,-,**,38,49,100.0,46.2,-,**,0,11,0.0,46.2,-,**,0,11,0.0,46.2,-,**,0,11,0.0,46.2,-,**,0,11,0.0,46.2,-,**
8600000US42716,42716,ZCTA5 42716,612,117,612,117,51250,17748,612,117,100.0,4.8,51250,17748,0,11,0.0,4.8,-,**,0,11,0.0,4.8,-,**,0,11,0.0,4.8,-,**,0,11,0.0,4.8,-,**,0,11,0.0,4.8,-,**,0,11,0.0,4.8,-,**,0,11,0.0,4.8,-,**,612,117,100.0,4.8,51250,17748,43,40,7.0,6.4,29083,12567,239,103,39.1,15.2,65994,7139,181,80,29.6,11.1,63086,6347,149,75,24.3,12.1,33062,1456,504,109,504,109,56522,18667,218,80,43.3,13.1,62500,24883,286,92,56.7,13.1,55435,28946,380,104,75.4,11.2,63974,4700,123,65,24.4,11.7,66607,19387,109,61,21.6,11.3,26250,15630,80,53,15.9,9.7,20000,19863,15,19,3.0,3.8,-,**,15,19,3.0,3.8,-,**,(X),(X),(X),(X),42292,20813,(X),(X),(X),(X),-,**,(X),(X),(X),(X),67375,58971,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,45,48,8.9,9.6,33295,24140,186,73,36.9,13.0,34514,5804,231,103,45.8,15.8,64840,2721,42,25,8.3,5.4,67206,51028,108,49,108,49,35714,20605,56,33,51.9,22.3,-,**,37,31,34.3,25.2,14271,14077,19,22,17.6,20.4,-,**,52,35,48.1,22.3,-,**,34,29,31.5,21.6,29107,15207,18,20,16.7,16.7,-,**
8600000US42717,42717,ZCTA5 42717,2699,173,2699,173,35400,3334,2619,162,97.0,1.4,35583,2994,59,29,2.2,1.0,-,**,0,16,0.0,1.1,-,**,0,16,0.0,1.1,-,**,0,16,0.0,1.1,-,**,18,24,0.7,0.9,-,**,3,5,0.1,0.2,-,**,0,16,0.0,1.1,-,**,2619,162,97.0,1.4,35583,2994,77,48,2.9,1.7,-,**,550,82,20.4,2.4,44900,9292,1170,101,43.3,3.2,32353,7745,902,80,33.4,2.8,34146,4120,1809,183,1809,183,42534,6281,602,119,33.3,4.7,48854,8569,1207,124,66.7,4.7,39513,5515,1344,159,74.3,5.5,47045,6597,420,111,23.2,5.1,55625,17646,260,75,14.4,3.7,25972,9902,116,60,6.4,3.2,-,**,205,84,11.3,4.5,31058,17957,66,39,3.6,2.2,21190,9462,(X),(X),(X),(X),35862,3952,(X),(X),(X),(X),46250,3924,(X),(X),(X),(X),68125,24200,(X),(X),(X),(X),56656,13107,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,566,95,31.3,5.7,21779,5463,520,142,28.7,6.4,46286,11420,652,120,36.0,5.4,55978,11224,71,44,3.9,2.4,79514,31527,890,135,890,135,15221,1977,555,102,62.4,7.3,15901,2765,529,100,59.4,7.8,15145,2171,26,24,2.9,2.6,33750,8052,335,86,37.6,7.3,14534,3036,295,82,33.1,7.2,13897,3683,40,39,4.5,4.4,16300,5585
8600000US42718,42718,ZCTA5 42718,9663,327,9663,327,36539,2802,9147,338,94.7,1.3,36908,2762,384,95,4.0,1.0,21186,12640,0,21,0.0,0.3,-,**,68,64,0.7,0.7,-,**,0,21,0.0,0.3,-,**,8,18,0.1,0.2,-,**,56,38,0.6,0.4,-,**,73,42,0.8,0.4,-,**,9082,329,94.0,1.4,36959,2782,561,209,5.8,2.1,20923,3608,2684,275,27.8,2.7,40697,6344,3483,211,36.0,2.1,49729,7944,2935,216,30.4,2.2,28259,2406,6382,309,6382,309,48115,4627,2864,309,44.9,3.7,38750,6532,3518,241,55.1,3.7,54677,4634,4561,300,71.5,3.4,58292,3922,1654,256,25.9,3.6,60438,6450,1363,208,21.4,3.2,19155,3493,915,213,14.3,3.3,17540,2879,458,161,7.2,2.4,28125,11465,295,127,4.6,1.9,25806,11416,(X),(X),(X),(X),41974,8279,(X),(X),(X),(X),43021,11100,(X),(X),(X),(X),61767,5658,(X),(X),(X),(X),52533,18690,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,1124,221,17.6,3.6,25510,7531,2564,312,40.2,4.3,36043,3200,2236,299,35.0,4.1,64788,6212,458,116,7.2,1.8,84444,15364,3281,302,3281,302,20256,2149,1832,250,55.8,5.7,18980,2628,1667,239,50.8,5.6,17746,3513,165,96,5.0,2.9,34391,6887,1449,229,44.2,5.7,22746,6427,1172,194,35.7,5.2,20577,8472,277,138,8.4,4.0,40673,31616
8600000US42721,42721,ZCTA5 42721,1292,148,1292,148,38750,4621,1292,148,100.0,2.3,38750,4621,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,0,11,0.0,2.3,-,**,10,16,0.8,1.2,-,**,1282,147,99.2,1.2,38561,4371,29,23,2.2,1.8,25375,2850,270,79,20.9,5.7,38000,9079,540,103,41.8,6.5,52167,8470,453,99,35.1,6.3,28911,8448,879,116,879,116,51875,10217,308,77,35.0,6.9,48929,17381,571,90,65.0,6.9,52125,11505,657,100,74.7,7.4,60268,6212,228,68,25.9,6.6,60469,8130,130,59,14.8,6.2,29904,10546,35,23,4.0,2.6,32969,15021,92,55,10.5,6.0,42708,6493,45,34,5.1,3.8,-,**,(X),(X),(X),(X),41917,9757,(X),(X),(X),(X),53261,26848,(X),(X),(X),(X),58250,6575,(X),(X),(X),(X),45417,38668,(X),(X),(X),(X),86111,85348,(X),(X),(X),(X),70000,10257,143,54,16.3,5.7,28558,11861,286,82,32.5,8.9,33438,16185,359,95,40.8,8.4,57083,8010,91,46,10.4,5.1,72950,12235,413,105,413,105,21225,4682,276,90,66.8,12.6,26333,11750,255,87,61.7,12.2,26750,13381,21,21,5.1,5.0,-,**,137,61,33.2,12.6,20339,6946,133,60,32.2,12.5,20234,8468,4,9,1.0,2.1,-,**
8600000US42722,42722,ZCTA5 42722,201,57,201,57,42917,9616,184,61,91.5,8.9,42738,9721,17,17,8.5,8.9,-,**,0,11,0.0,13.8,-,**,0,11,0.0,13.8,-,**,0,11,0.0,13.8,-,**,0,11,0.0,13.8,-,**,0,11,0.0,13.8,-,**,0,11,0.0,13.8,-,**,184,61,91.5,8.9,42738,9721,9,14,4.5,7.0,-,**,34,33,16.9,15.1,-,**,81,46,40.3,19.3,28750,20867,77,33,38.3,15.5,44226,9145,135,51,135,51,50750,23379,47,38,34.8,21.7,-,**,88,38,65.2,21.7,50000,32609,98,42,72.6,21.1,56250,22179,29,31,21.5,20.0,-,**,28,29,20.7,19.5,27778,14044,9,14,6.7,10.0,-,**,9,15,6.7,11.0,-,**,9,15,6.7,11.0,-,**,(X),(X),(X),(X),49821,30362,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,27,29,20.0,19.1,-,**,59,33,43.7,22.1,48036,35350,49,36,36.3,23.7,-,**,0,11,0.0,19.8,-,**,66,38,66,38,13167,7064,24,23,36.4,31.3,-,**,17,20,25.8,29.8,-,**,7,12,10.6,17.3,-,**,42,32,63.6,31.3,12667,4923,27,24,40.9,31.7,-,**,15,22,22.7,29.8,-,**
8600000US42724,42724,ZCTA5 42724,1829,249,1829,249,59509,11916,1677,224,91.7,5.8,64261,12486,27,44,1.5,2.4,-,**,0,16,0.0,1.6,-,**,0,16,0.0,1.6,-,**,38,33,2.1,1.8,-,**,0,16,0.0,1.6,-,**,87,107,4.8,5.7,-,**,12,19,0.7,1.1,-,**,1677,224,91.7,5.8,64261,12486,120,129,6.6,6.7,-,**,446,171,24.4,7.7,80566,21422,771,131,42.2,6.8,65160,14045,492,114,26.9,6.5,43241,7328,1355,231,1355,231,65186,11378,548,207,40.4,11.0,62955,25061,807,148,59.6,11.0,65794,10390,1141,218,84.2,9.3,67545,10288,411,168,30.3,9.6,80099,23749,183,128,13.5,9.0,31315,9537,119,111,8.8,7.8,22390,18401,31,39,2.3,2.8,-,**,18,30,1.3,2.2,-,**,(X),(X),(X),(X),52292,9200,(X),(X),(X),(X),80461,11993,(X),(X),(X),(X),73542,26659,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,200,96,14.8,6.7,43841,9642,483,167,35.6,11.4,56736,27036,468,159,34.5,10.3,66726,6859,204,119,15.1,7.9,123106,40118,474,158,474,158,39219,22590,214,115,45.1,19.0,-,**,144,81,30.4,18.8,16481,4181,70,103,14.8,19.8,-,**,260,122,54.9,19.0,47885,37720,181,100,38.2,16.8,49712,37080,79,68,16.7,13.6,-,**
